"";"Sp1.TL1";"Sp2.TL1";"Sp3.TL1";"Sp4.TL2";"Sp5.TL3"
"1";0;1;0;0,999999386882127;0,966690813103041
"2";0;1;0;0,999999386882127;0,966690813103041
"3";0;1;0;0,999999386882127;0,966690813103041
"4";0;1;0;0,999999386882127;0,966690813103041
"5";0;1;0;0,999999386882127;0,966690813103041
"6";0;1;0;0,999999386882127;0,966690813103041
"7";0;1;0;0,999999386882127;0,966690813103041
"8";0;1;0;0,999999386882127;0,966690813103041
"9";0;1;0;0,999999386882127;0,966690813103041
"10";0;1;1;0,999999386882127;0,966690813103041
"11";0;1;1;0,999999386882127;0,966690813103041
"12";0;1;1;0,999999386882127;0,966690813103041
"13";0;1;1;0,999999386882127;0,966690813103041
"14";0;1;1;0,999999386882127;0,966690813103041
"15";1;1;1;0,999999386882127;0,966690813103041
"16";1;1;1;0,999999386882127;0,966690813103041
"17";1;1;1;0,999999386882127;0,966690813103041
"18";1;1;1;0,999999386882127;0,966690813103041
"19";1;1;1;0,999999386882127;0,966690813103041
"20";1;1;1;0,999999386882127;0,966690813103041
"21";1;1;1;0,999999386882127;0,966690813103041
"22";1;1;1;0,999999386882127;0,966690813103041
"23";1;1;1;0,999999386882127;0,966690813103041
"24";1;1;1;0,999999386882127;0,966690813103041
"25";1;1;1;0,999999386882127;0,966690813103041
"26";1;1;1;0,999999386882127;0,966690813103041
"27";1;1;1;0,999999386882127;0,966690813103041
"28";1;1;1;0,999999386882127;0,966690813103041
"29";1;1;1;0,999999386882127;0,966690813103041
"30";1;1;1;0,999999386882127;0,966690813103041
"31";1;0;1;0,999999386882127;0,966690813103041
"32";1;0;1;0,999999386882127;0,966690813103041
"33";1;0;1;0,999999386882127;0,966690813103041
"34";1;0;1;0,999999386882127;0,966690813103041
"35";1;0;1;0,999999386882127;0,966690813103041
"36";1;0;1;0,999999386882127;0,966690813103041
"37";1;0;1;0,999999386882127;0,966690813103041
"38";1;0;1;0,999999386882127;0,966690813103041
"39";1;0;1;0,999999386882127;0,966690813103041
"40";1;0;1;0,999999386882127;0,966690813103041
"41";1;0;1;0,999999386882127;0,966690813103041
"42";1;0;1;0,999999386882127;0,966690813103041
"43";1;0;0;0,999999386882127;0,966690813103041
"44";1;0;0;0,999999386882127;0,966690813103041
"45";1;0;0;0,999999386882127;0,966690813103041
"46";1;0;0;0,999999386882127;0,966690813103041
"47";1;0;0;0,999999386882127;0,966690813103041
"48";1;0;0;0,999999386882127;0,966690813103041
"49";0;0;0;0,999999386882127;0,966690813103041
"50";0;0;0;0,999999386882127;0,966690813103041
"51";0;0;0;0,999999386882127;0,966690813103041
